conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Unnamed: 0
1805457044641923361,Tue Jun 25 04:24:37 +0000 2024,2,Sistem PPDB zonasi seperti saat ini baru bisa berhasil ketika semua sekolah negeri kualitasnya sama. ,1805457044641923361,,,in,Bali,0,0,0,https://x.com/Exaeffect/status/1805457044641923361,193097768,Exaeffect,
1805456677736792117,Tue Jun 25 04:23:10 +0000 2024,0,Siapapun mentri pendidikannya tolong banget hapus sistem zonasi. Kakak gue udh mau gila nyari sekolahan negeri.,1805456677736792117,,,in,,0,0,0,https://x.com/_jeaaya/status/1805456677736792117,1434222336572489728,_jeaaya,
1805455934480921018,Tue Jun 25 04:20:13 +0000 2024,0,GUE BENCI BANGET SAMA SISTEM ZONASI ANJINGGGGG,1805455934480921018,,,in,,0,0,1,https://x.com/pengulove_/status/1805455934480921018,1781495002398621696,pengulove_,
1805455924343316719,Tue Jun 25 04:20:10 +0000 2024,0,Ni sarkas kan? Mahasiswa tuh dah dewasa malah seharusnya mereka sudah bisa me-manage diri sendiri. Univ dengan sistem zonasi gini malah g bagus utk kualitas pendidikan. G semua daerah atau kota punya Univ yg memadai. Swasta? G semua bagus,1805455924343316719,,,in,,0,0,0,https://x.com/LunaNovian39616/status/1805455924343316719,1712873627782467584,LunaNovian39616,
1805455885470417315,Tue Jun 25 04:20:01 +0000 2024,0,Tapi deminya ya sistem zonasi tuh ngerepotin banget anjritttttt emak gue sampe harus pindah KK gegara giniannnnnn pokoknya kalo masuk SD SMP sampe SMA emak gue edan pisan lah kesana kemarinya RİSPEKKKKKK (dan sumpah rempong bgt),1805455885470417315,,,in,,0,1,0,https://x.com/peachfairydust/status/1805455885470417315,42007912,peachfairydust,
1805455361853603970,Tue Jun 25 04:17:56 +0000 2024,1,ini lagi. ngaco amat. minimal lu liat kacaunya sistem zonasi sekolah malah mau lanjut part 2. kocak.,1805455361853603970,,,in,Indonesia ,0,0,0,https://x.com/refarasy/status/1805455361853603970,373828844,refarasy,
1805454491237728671,Tue Jun 25 04:14:29 +0000 2024,1,Apa persoalan utama pada PPDB? A. Sistem zonasi membingungkan B. Kurangnya sosialisasi PPDB C. Orang tua belum paham sistem online PPDB,1805454491237728671,,,in,,0,2,1,https://x.com/Metro_TV/status/1805454491237728671,57261519,Metro_TV,
1805451725001966137,Tue Jun 25 04:03:29 +0000 2024,1,Ya Allah puyeng bgtt adek ga lolos ppdb dimana mana udh ketendang semuaa bencii bgtt dh sistem zonasi ginii mnding kek dulu ada UN,1805451725001966137,,,in,feel free to bub me ,0,0,0,https://x.com/maxllwin/status/1805451725001966137,1148057406875680768,maxllwin,
1805450587791933633,Tue Jun 25 03:58:58 +0000 2024,0,Daftar sekolah sistem zonasi ky nunggu pertandingan lain di Piala Asia nentuin siapa yang lolos,1805450587791933633,,,in,,0,0,0,https://x.com/galpahpoh/status/1805450587791933633,263026212,galpahpoh,
1805449121513586723,Tue Jun 25 03:55:58 +0000 2024,0,zonasi prio 2 kehalang sistem zonasi prio 3 kehalang umur persetannnn luuuuu kemendikbud,1805449832506737060,,skwipzy,in,勇志 ;dnff,0,0,0,https://x.com/skwipzy/status/1805449832506737060,1387110474475401216,skwipzy,
1805443841543356467,Tue Jun 25 03:32:10 +0000 2024,6,Emg zonasi gajelas bgt mending balik ke sistem nem lg aja,1805443841543356467,,,in,INTJ,1,5,0,https://x.com/nozelism/status/1805443841543356467,1650324820402520065,nozelism,
1805443836677964163,Tue Jun 25 03:32:08 +0000 2024,0,ini nih minusnya sistem zonasi,1805443836677964163,,,in,legal. they/them,0,0,0,https://x.com/saiounji/status/1805443836677964163,1014822690044039168,saiounji,
1805442280901558605,Tue Jun 25 03:25:57 +0000 2024,0,Yang salah tuh bukan sistem zonasi nya sumpah yg salah itu seleksi zonasi tapi pake umur. LU BAYANGIN DI 99 ADA MANUSIA PPDB 2024 UMURNYA 20 TAHUN. Ini org yang bikin penuh kuota zonasi dan akhirnya banyak anak smp mau ke sma harus gap year dulu biar umurnya cukup anjir,1805442280901558605,,,in,,0,0,0,https://x.com/paocelo/status/1805442280901558605,1490925354936315905,paocelo,
1805439586296107290,Tue Jun 25 03:15:15 +0000 2024,0,bnr2 dah sistem zonasi dan umur tolol bgt msh ga masuk di akal gw cb lu bayangin masuk sma 19 TAHUN sedangkan loker kerja maksimal 25 tahun bnr2 negara goblok,1805439586296107290,,,in,,0,2,0,https://x.com/_sabtumingyu/status/1805439586296107290,1549091135418953728,_sabtumingyu,
1805416802744516735,Tue Jun 25 02:41:12 +0000 2024,0,@FriskaGultom10 Ya karena emang yg ditekan lebih ke sekolah negri ko. Dan sekarang ada namanya sistem zonasi dan ada beberapa sistem lagi. Jd ppdb ga sesimple dlu. Ya kalo 13 th mah emang wajar ka. Tp kan yg aku permasalahin lebih ke dia bilang harus 15th baru masuk SMP.,1805431016003416398,,FriskaGultom10,in,,0,1,0,https://x.com/Jeongowoo/status/1805431016003416398,1305559026202103809,Jeongowoo,
1805428532040155630,Tue Jun 25 02:33:19 +0000 2024,0,Sekarang PPDB ga sesimple itu. Ada zonasi ada macem macem. Yg jelek bnyak ortu jaman sekarang diajarin sistem terbaru malah ga terima. Padahal yg bkin sistem kan dri pemerintah juga bukan dri pihak sekolah. Klo mau lebih bebas mungkin bsa di swasta jangan sekolah negri,1805429031900463395,,Jeongowoo,in,,0,0,0,https://x.com/Jeongowoo/status/1805429031900463395,1305559026202103809,Jeongowoo,
1805428356391092458,Tue Jun 25 02:30:38 +0000 2024,0,Sistem zonasi agar pendidikan merata ternyata malah susah dapet sekolah wkwkwkwkw,1805428356391092458,,,in,,0,0,0,https://x.com/adelaidesky7/status/1805428356391092458,997002810,adelaidesky7,
1805427095205822851,Tue Jun 25 02:25:37 +0000 2024,0,maaf keluar context tp zonasi emg tai dulu aku mau lanjut smp kan biasanya pake nilai danem ya SISTEM NILAI ITU DIAPUS. padahal aku udh berusaha bgt buat dapetin danem tinggi cooo diapus pus cm tinggal zonasi lah rumah aku jauh dari smp negeri terdekat akhirnya ak swasta fak,1805427095205822851,,,in,,0,1,0,https://x.com/yujiyya/status/1805427095205822851,1480398084743909376,yujiyya,
1805425314023326036,Tue Jun 25 02:18:32 +0000 2024,0,bisa gak sih sistem zonasi/umur tuh dihapus gitu minimal umur dibatesin lah anjir,1805425314023326036,,,in,Indonesia,0,1,0,https://x.com/satuorangkok/status/1805425314023326036,1572213566329204741,satuorangkok,
1805425256825602289,Tue Jun 25 02:18:19 +0000 2024,0,Ril wkwk angkatan pertama yg langsung dipakein zonasi jaman SD berjuang di kelas unggulan ikut lomba sana sini eh ketolak smp fav padahal jarak nya aja cuman 2 kiloan gua baru megang hp jdi masih gaptek ortu ga ada yg punya hp jdi ga paham sama sistem ini,1805425256825602289,,,in,🇮🇩 | call me dina or pipit💜,0,1,0,https://x.com/Pip1tDC/status/1805425256825602289,1280633707255095296,Pip1tDC,
1805424397693657314,Tue Jun 25 02:14:54 +0000 2024,0,Benerrr bgt emg nyusahin adekku dulu waktu sma jg kepental gr2 sistem zonasi ini trs ponakanku jg kena mau gamau masuk swasta ,1805424397693657314,,,in,,0,0,0,https://x.com/puduhaefs/status/1805424397693657314,1724478625175711744,puduhaefs,
1805423725652984253,Tue Jun 25 02:12:14 +0000 2024,0,sistem zonasi sistem paling jelek menurut gw tp ya apa si yg bagus di negara enih,1805423725652984253,,,in,anywhere but near u,0,0,0,https://x.com/wa_rmhearted/status/1805423725652984253,1102647731519025152,wa_rmhearted,
1805090276509397147,Tue Jun 25 02:09:36 +0000 2024,5,@BiLLYKHAERUDIN @hariankompas Menurut saya sistem Zonasi adalah hal terbodoh yang dilakukan bangsa ini ketika infrastruktur pendidikannya belum siap. Ditambah mental bangsanya yg suka korupsi kongkalikong nepotisme ( yg dicontohkan pemimpinnya ) rusak sudah fondasi bernegara kita,1805423063221281051,,BiLLYKHAERUDIN,in,indonesia,0,0,2,https://x.com/harjonoabi/status/1805423063221281051,231327294,harjonoabi,
1805420944267395429,Tue Jun 25 02:01:10 +0000 2024,0,gatau si beda peraturan apa gimana adekku juga masuk smp tahun ini ga ada minimal 15 tahun sih tp kan sistem zonasi/prestasi kalau jarak rumahnya/nilainya sama ex sama sama 95.11 yang didahulukan bakalan yang umurnya lebih tua (adekku 2011 yg satu lagi 2012) g harus min 15,1805420944267395429,,,in,SHE/HER,0,0,0,https://x.com/howlingsm/status/1805420944267395429,1301513793541992448,howlingsm,
1799975559310782809,Tue Jun 25 01:58:18 +0000 2024,0,@PPDBDKI1 Kenapa jalur zonasi org sunter tidak bisa pilih ke pademangan.. tapi org pademngan bisa pilih ke sunter?? Kecewa dah anak sya kalah di umur bilang aja jalur umur/usia aja gitu.. karena kalau zonasi saya lebih deket sistem payah,1805420219789459806,,PPDBDKI1,in,,0,0,0,https://x.com/endracrysocolla/status/1805420219789459806,1549179117517451265,endracrysocolla,
1805418488238162325,Tue Jun 25 01:51:25 +0000 2024,1,sorry to say sistem zonasi yg bikin sekolah2 unggul jadi ga unggul lagi. karna yg berprestasi mental gara2 zonasi. kepsek gue dulu sampe pernah nyindir anak2 zonasi karna SMP gue termasuk paling unggul di wilayah sana. tahun 2014. gue inget banget mulai ada zonasi di jakarta,1805418488238162325,,,in,🐶🐰🦊🐱 • rant acc • she/her,0,1,0,https://x.com/bearwebaby/status/1805418488238162325,1412416755138433028,bearwebaby,
1805117578060107850,Tue Jun 25 01:49:37 +0000 2024,1,@iqbal_farabi Dan dari ide dia juga sistem zonasi ini dijalankan dan dia juga yg pertama melanggar aturan yg dibuatnya.,1805418034955534769,,iqbal_farabi,in,Dipo Induk BD,0,0,0,https://x.com/gan_deden/status/1805418034955534769,201168226,gan_deden,
1805417256945697245,Tue Jun 25 01:46:31 +0000 2024,0,Rill sumpah ngga suka bangettt sama sistem zonasi mending balikin lagi deh pake sistem nem ajaa biar fair,1805417256945697245,,,in,🐝🍯,0,0,0,https://x.com/calicominee/status/1805417256945697245,1300694371533164545,calicominee,
1805416296710127989,Tue Jun 25 01:42:42 +0000 2024,0,masi inget kelas 9 ambis banget banget buat naikin nilai tapi karna ada ni sistem zonasi akhirnya pun tetep kalah sama yang deket rumah numpang kk jalur afirmasi pdhl ortunya kagak nakes dsb tapi yaudahlah ya bkn rezekiku,1805416296710127989,,,in,she/her,0,0,0,https://x.com/kaestival/status/1805416296710127989,1653266870471114752,kaestival,
1805414536046067898,Tue Jun 25 01:35:43 +0000 2024,0,semenjak sistem zonasi sman 2 tangsel beda ga ky dl walaupun dl main duit tp muridnya berkualitas selalu ada banner prestasi muridnya bahkan ga cuma satu banner skrg sepi bgt gue liat2,1805414536046067898,,,in,,0,1,0,https://x.com/milovelly/status/1805414536046067898,1728428752810774528,milovelly,
1805410617609928814,Tue Jun 25 01:20:08 +0000 2024,0,gw kalo jd anak sekolah jaman skrg kayaknya gak bakal dpt sekolah negeri jg di sistem zonasi ini deket rumah gak ada smp sma negeri ,1805410617609928814,,,in, ♡,0,0,0,https://x.com/sengwooyoun/status/1805410617609928814,878349811665190912,sengwooyoun,
1805408897911636028,Tue Jun 25 01:13:18 +0000 2024,0,Selamanya gue akan benci entah sistem zonasi atau prestasi. Apalagi jalur prestasi kasian yg pengen ke sekolah yg layak tpi klo daftar pke prestasi bakal keelim krna kalah sama skolah yg emng dri awal kompetensinya udh tinggi.,1805408897911636028,,,in,rant acc//MDNI ,0,1,0,https://x.com/mooniscupid/status/1805408897911636028,1284099098543456256,mooniscupid,
1805408869923144134,Tue Jun 25 01:13:12 +0000 2024,1,Sistem ppd sekarang ada bbrpa jalur : 1. Zonasi (dari jarak) 2. Prestasi (akademik dilihat dari nilai rapot) (non akademik dilihat dari sertifikat) 3. Afirmasi (khusus yg pnya KIP) 4. Perpindahan orang tua Jdi sbnrnya daftar sekolah ga melulu harus jalur zonasi,1805408869923144134,,,in,Pjmyg,0,1,0,https://x.com/adoreyungs/status/1805408869923144134,984443860213313537,adoreyungs,
1805406535839105524,Tue Jun 25 01:03:55 +0000 2024,0,bayangin daerah pinggir2 yg sma nya belum tentu ada wkwkwkkw terus ngarep sistem zonasi?????? kalo ga lolos disuruh smk?? lah kalo tujuannya sma masa daftar dengan terpaksa? atau disuruh swasta? negrinya aja belum ada apalagi swasta. ga semua pula duitnya cukup buat swasta,1805406535839105524,,,in,📧ireneysay@gmail.com,0,0,0,https://x.com/blueskycean/status/1805406535839105524,2855468244,blueskycean,
1805405670461915506,Tue Jun 25 01:00:29 +0000 2024,1,Sistem zonasi itu baru ideal kalo sebaran sekolah udah merata dan kualitas setiap sekolah standarnya sama. Bayangin aja rumah gue di jakarta TAPI kelurahan gue paling banter cuman masuk perioritas 3 buat daftar SMA sistem zonasi. ,1805405670461915506,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/shobarizadi/status/1805405670461915506,185626334,shobarizadi,
1805403472885694742,Tue Jun 25 00:51:45 +0000 2024,0,emg sistem zonasi tuh jelek jir.. mending balik ke sistem nilai kaya dulu.. krn yaa apa guna belajar rajin klo gabisa lolos krn JARAK RUMAH.. aneh bgt tuh pemerintah,1805403472885694742,,,in,she/her,0,0,0,https://x.com/allaboutstars7/status/1805403472885694742,1438535517222543366,allaboutstars7,
1805399034154336590,Tue Jun 25 00:45:00 +0000 2024,2,Dokumen-digital palsu berupa kartu keluarga ampuh meloloskan calon siswa ke sekolah menengah atas negeri melalui jalur zonasi dalam sistem Penerimaan Peserta Didik Baru atau PPDB. #InvestigasiKompas #Kompas59 https://t.co/OtnwgNfmKC,1805401773349458030,,hariankompas,in,"Palmerah, Jakarta",0,2,1,https://x.com/hariankompas/status/1805401773349458030,255866913,hariankompas,
1805400352088637924,Tue Jun 25 00:39:21 +0000 2024,1,Udahlah indonesia mah blm siap sistem zonasi. Cuma nguntungin yang punya duit/akses ke pemerintahan. Lebih baik sistem NEM. Anak yang rajin/pintar diapresiasi.,1805400352088637924,,,in,"Bandung, Indonesia",0,0,0,https://x.com/Niaadjie/status/1805400352088637924,22430245,Niaadjie,
1805391057649369182,Tue Jun 25 00:22:49 +0000 2024,0,Kalau kuantitas kualitas sekolah merata gak masalah pakai sistem zonasi.,1805396190873403865,,depyryn_,in,,0,0,0,https://x.com/depyryn_/status/1805396190873403865,599024653,depyryn_,
1805390413530120666,Mon Jun 24 23:59:51 +0000 2024,1,Zonasi bagus seperti di LN jg pakai sistem ini. Dengan catatan .sekolah (kualitas dan kuantitas) merata ,1805390413530120666,,,in,Random Country,0,0,0,https://x.com/ikan_mainan/status/1805390413530120666,59319789,ikan_mainan,
1805383787863527788,Mon Jun 24 23:33:32 +0000 2024,0,ini sistem zonasi PPDB DKI Jakarta anak anak yang di prioritas 3 keknya gadibolehin masuk sekolah negeri dah ajg,1805383787863527788,,,in,he/him,0,0,2,https://x.com/tintzavi/status/1805383787863527788,1574718041690341376,tintzavi,
1805375278182810105,Mon Jun 24 22:59:43 +0000 2024,1,sistem zonasi mmng kek tai,1805375278182810105,,,in,right fairy,0,0,0,https://x.com/rdanirbas/status/1805375278182810105,1372438886668898308,rdanirbas,
1805265864599695525,Mon Jun 24 22:48:42 +0000 2024,2,@Disdik_DKI Mohon sistem zonasi perwilayah direvisi dengan zonasi murni ukur jarak rumah ke sekolah dengan zonasi murni semua masyarakat DKI punya hak yang sama,1805372506611847496,,Disdik_DKI,in,,0,0,0,https://x.com/SatyaPutra53806/status/1805372506611847496,1718636607216185344,SatyaPutra53806,
1805252960911560830,Mon Jun 24 22:40:38 +0000 2024,109,@MurtadhaOne1 Ini gaa ada yang mau demo besar besaran ke pemerintah gitu?? yg kerjanya kecolongan siber mulu carut marut sistem zonasi &amp; ukt kuliah ga bisa berantas judol sistem transportasi yg ga merata kasian angkot tuh woy!!! APBN DEFISIT TERUS!!! Ah kacau bgt negara,1805370475058807273,,MurtadhaOne1,in,"Cimahi Selatan, Indonesia",1,4,7,https://x.com/6210ann/status/1805370475058807273,1139881172421341184,6210ann,
1805066112104869934,Mon Jun 24 16:44:50 +0000 2024,0,@dukunbaik plis bener ga adil banget buat yang udah mati-matian belajar kalah sama yg rumah deket sekolah pengen banget sistem zonasi diapus aja hikss,1805280935845544093,,dukunbaik,in,,0,1,0,https://x.com/bellacciao_/status/1805280935845544093,1478163283437752323,bellacciao_,
1805259250899595320,Mon Jun 24 15:18:40 +0000 2024,0,Bahas Sistem Zonasi PPDB Komisi I Deprov Gorontalo Akan Kunjungi Dinas Pendidikan https://t.co/69BGgLQyP1,1805259250899595320,,,in,Gorontalo,0,0,0,https://x.com/pojok6indonesia/status/1805259250899595320,991846687902580736,pojok6indonesia,
1805256763148775777,Mon Jun 24 15:12:41 +0000 2024,0,Kalo zonasi gini harus di pertimbangin ngga sih jumlah sekolahnya berapa anak usia sekolah yang masih sekolah ada kemungkinan lokasi yang ngga beruntung dengan sistem tersebut apa engga,1805257745408630797,,mabokidem,in,Njero kulkas mburine meses,0,0,0,https://x.com/mabokidem/status/1805257745408630797,85066505,mabokidem,
1805256763148775777,Mon Jun 24 15:08:47 +0000 2024,0,Kalo pake sistem zonasi gini kayaknya SD-SMA bakal di swasta terus deh ya pie kecamatan ku ngga ada SMP &amp; SMA/K negeri,1805256763148775777,,,in,Njero kulkas mburine meses,0,1,0,https://x.com/mabokidem/status/1805256763148775777,85066505,mabokidem,
1805253896593678577,Mon Jun 24 14:57:23 +0000 2024,0,Sistem Zonasi sekolah ini ada-ada aja ya. Anak umur 14/15 tahun bisa sekelas sama anak umur 20/21 tahun di kelas 1 SMA ,1805253896593678577,,,in,Jakarta Capital Region,0,0,0,https://x.com/dekenzia/status/1805253896593678577,116093161,dekenzia,
1805200083048366474,Mon Jun 24 14:56:13 +0000 2024,0,@Fuwafuwaaii Iyaa kak sistem kayak gitu mulai ada di zamanku wkwkwkw. Ohhh berarti adeknya sampean ngga ikut zonasi-zonasi itu yaa??,1805253602304528785,,Fuwafuwaaii,in,She/her,0,1,0,https://x.com/starlasdaily/status/1805253602304528785,1545047393669824514,starlasdaily,
1805242022909137153,Mon Jun 24 14:56:12 +0000 2024,0,@doljeongie_han iya donk tolong hapus sistem zonasi merusak mental anak bangsa,1805253597921493035,,doljeongiehan,in,wonu's heart,0,1,0,https://x.com/wonusawurus/status/1805253597921493035,1796555200750317568,wonusawurus,
1805252897409790416,Mon Jun 24 14:53:25 +0000 2024,1,sistem cari kerja apa gaboleh diganti jadi sistem zonasi jg aja kayak sma?rumah sy dkt UT. UT pls hire me @unitedtractors,1805252897409790416,,,in,"Jakarta Timur, DKI Jakarta",0,2,0,https://x.com/naufalbhq_/status/1805252897409790416,1264875307929972736,naufalbhq_,
1805240772331241608,Mon Jun 24 14:44:50 +0000 2024,0,@Metro_TV Ada aksi untuk menggagalkan sistem zonasi karena ego mereka terusik!,1805250739176173965,,Metro_TV,in,Indonesia,0,0,0,https://x.com/NgarangBebasAja/status/1805250739176173965,2690105826,NgarangBebasAja,
1805200083048366474,Mon Jun 24 14:28:07 +0000 2024,0,@Fuwafuwaaii Sekarang sistemnya ribet kak apalagi daerah Jawa sistem PPDB Jogja sama Jatim aja udah beda. Intinya mah kudu masukkin berkas ke zonasi gitu ntar kalau ada yang nilainya lebih tinggi atau rumahnya lebih dekat yang bawah bakal kelempar ke SMA lain atau ngga lolos,1805246531286765622,,Fuwafuwaaii,in,She/her,0,1,0,https://x.com/starlasdaily/status/1805246531286765622,1545047393669824514,starlasdaily,
1292696257517903872,Mon Jun 24 14:26:00 +0000 2024,1,@Kemdikbud_RI Kembalikan ke sistem Nilai (NEM) atau dites langsung disekolah yg dituju utk penerimaan siswa baru masa orang mau sekolah yg diukur usia sama zonasi yg ga jelas tolok ukurnya...Wahai Bapak Menteri yg Terhormat tolong lah diperbaiki sistem PPDB.,1805246000132669496,,B280BBI,in,,0,0,0,https://x.com/B280BBI/status/1805246000132669496,3285024078,B280BBI,
1292696257517903872,Mon Jun 24 14:12:29 +0000 2024,4,@Kemdikbud_RI Sedih liat PPDB anak sy kalah gara² umur sama zonasi ikut Jalur Prestasi (Japres) nilainya hanya kalah dipoint sampe saat ini msh blm diterima di SMPN coba lah dirubah sistem PPDBnya tes langsung aja disekolah yg dituju krn bnyk jg yg sdh diterima ternyata ga dftar diri...,1805242598464135661,,Kemdikdasmen,in,,0,3,0,https://x.com/B280BBI/status/1805242598464135661,3285024078,B280BBI,
1805240772331241608,Mon Jun 24 14:05:14 +0000 2024,5,Sistem zonasi adalah salah satu jalur yang menyumbang jumlah siswa terbanyak dalam proses penerimaan peserta didik baru. Namun pada praktiknya sistem ini mengundang banyak protes dari orang tua murid. Meski menggunakan sistem zonasi fakta di lapangan rupanya tidak semua anak https://t.co/v2Jk925bZ6,1805240772331241608,https://pbs.twimg.com/media/GQ2A6IIaMAAIviX.jpg,,in,,0,6,1,https://x.com/Metro_TV/status/1805240772331241608,57261519,Metro_TV,
1805237158732878147,Mon Jun 24 13:50:52 +0000 2024,0,Sistem Zonasi ini melelahkan ya setelah lihat SK Kadisdik ternyata RT saya (RT.003) tidak masuk prioritas 1 maupun 2. Padahal RT tetangga masuk. RT 1 2 4 5 masuk prioritas 2. Lucu sih #dilemappdb #ppdbdki,1805237158732878147,,,in,Jakarta Capital Region,0,0,0,https://x.com/yunan_1st/status/1805237158732878147,281376442,yunan_1st,
1804505616645607788,Mon Jun 24 13:41:52 +0000 2024,0,@fitrianiidn @tanyarlfes Jadi yg pakai sistem zonasi cuma SMA aja ya kak?,1805234893682864552,,fitrianiidn,in,Rumah  اللهِ,0,0,0,https://x.com/mei_suRANI/status/1805234893682864552,1631486996,mei_suRANI,
1805164560673820949,Mon Jun 24 13:36:51 +0000 2024,0,@Reborn_Hobbies Macam calon-calon siswa baru yang ngakalin sistem zonasi pakai alamat tukang kebun sekolah ,1805233630379475158,,Reborn_Hobbies,in,"di depanmu, jadi imam.",0,0,0,https://x.com/ask_rizqi/status/1805233630379475158,409591666,ask_rizqi,
1805232871990497728,Mon Jun 24 13:33:50 +0000 2024,0,Sistem zonasi lebihh cocok untuk daerah DKI/ daerah yg sekolah nya bnyak + berdekatan. D kampung ga mungkin ambil sekolah yg jarak nya 60km. Pasti milih yg deket. Gara2 zonasi justru tadinya bisa masuk yg deket jadi dapet nya yang lebih jauh/ ga ketrima saama sekali ,1805232871990497728,,,in,"CML-Pemalang,Purwokerto,JKT",0,1,0,https://x.com/TYSHSx/status/1805232871990497728,159003993,TYSHSx,
1805231297402704166,Mon Jun 24 13:27:35 +0000 2024,0,Sistem zonasi ini seharusnya di terapkan kalo udah sesuai sarana prasarana sekolahnya kaya setiap daerah itu minimal ada sekolah jarak paling deket ini sepupuku juga ada yang mau masuk zonasi tapi harus pake zonasi khusus karna dia tinggal di daerah yng gk ada sekolah,1805231297402704166,,,in,,0,1,0,https://x.com/zah_jaey/status/1805231297402704166,1482922869986586625,zah_jaey,
1805231120885359028,Mon Jun 24 13:26:53 +0000 2024,0,Lucu yah Indonesia ini pendaftaran SD udah melebihi pendaftaran kuliah dari sistem yang ga jelas online tapi yang di terima yg nitip semua uang titipnya ngalah-ngalahin gaji wkwk #zonasi #ppdb #SDN,1805231120885359028,,,in,indon,0,1,0,https://x.com/lykhane_/status/1805231120885359028,1482399437595226114,lykhane_,
1804505616645607788,Mon Jun 24 13:24:14 +0000 2024,1,@tanyarlfes hasil analisis dangkal aku dari sistem PPDB adalah mengutamakan penyetaraan ketimbang peningkatan nder prioritas yang diterima nggak hanya jarak rumah tapi umur juga pengaruh pake banget sedikit shick schok karena umur yang paling tua ada diperingkat atas di sistem zonasi,1805230453022224835,,tanyarlfes,in,Singapore,0,0,1,https://x.com/angkasa58796196/status/1805230453022224835,1598939457561821184,angkasa58796196,
1805036759123927483,Mon Jun 24 13:01:57 +0000 2024,0,@paksiraras Sistem zonasi hanya menimbulkan peluang korupsi suram.,1805224845803995237,,paksiraras,in,,0,0,0,https://x.com/Aldi93ald/status/1805224845803995237,1675403539068358661,Aldi93ald,
1805223382167982366,Mon Jun 24 12:56:08 +0000 2024,0,anjing adek w mau sekolah dimana cok jancok gausah pake sistem zonasi knp sih monyet? adek w skrg gabisa kmn mn taiiiiiii asu gw benci bgt. aturan TOLOLLLLL,1805223382167982366,,,in,,0,0,0,https://x.com/divakir/status/1805223382167982366,1075633306211880960,divakir,
1805222678758039934,Mon Jun 24 12:53:20 +0000 2024,0,sistem zonasi emg paling kocak wkwk,1805222678758039934,,,in,,0,1,0,https://x.com/cuwrvi/status/1805222678758039934,1496798210534547456,cuwrvi,
1805213559443320863,Mon Jun 24 12:17:06 +0000 2024,0,SEKARANG PAKE SISTEM UMUR ZONASI PUN YAALLAH ADEK GUE MASUK SMP KTAR KTIR KALAH SAMA YANG LEBIH TUA TAPI SEMOGA KETERIMA AAMIIN,1805213559443320863,,,in,garis terminator.,0,0,1,https://x.com/lagi_sariawan/status/1805213559443320863,1110440180110876673,lagi_sariawan,
1805211392661979423,Mon Jun 24 12:08:29 +0000 2024,0,PPDB sistem zonasi ga masuk akal blassss,1805211392661979423,,,in,,0,0,0,https://x.com/myflowis/status/1805211392661979423,1272456123371548672,myflowis,
1805066112104869934,Mon Jun 24 12:00:11 +0000 2024,11,@dukunbaik Ya iya si sistem ini buat pemeratan dan gaada sekolah unggulan lagi tapi yang ada sekolah sekolah isi nya berandalan semua anjirrr kalo kuota jalur zonasi lebih banyak siswa berprestasi nya dikit yang japres dikit banget sumpah,1805209300941627821,,nayladaily,in,Indonesian - she/her • 16 ♡♡♡,0,0,0,https://x.com/nayladaily/status/1805209300941627821,1709174466646007808,nayladaily,
1804505616645607788,Mon Jun 24 11:57:17 +0000 2024,0,@tanyarlfes Asli kocak bgt ini sistem zonasi. Rumah gue sama tetangga cuma beda 3 rumah doangan (bukan depan belakang sejajar). Anak gue kepental anak dia masuk ,1805208570751013265,,tanyarlfes,in,,0,0,0,https://x.com/mamacaaa3/status/1805208570751013265,1328301227923316741,mamacaaa3,
1805208214457483379,Mon Jun 24 11:55:52 +0000 2024,0,Emang paling bener pake nilai bener se sistem zonasi bikin sekolah jd merataa tp jadie pada halah gausa belajar pake zonasi aja ,1805208214457483379,,,in,,0,0,1,https://x.com/user270103/status/1805208214457483379,1486917681920221184,user270103,
1805206106526134406,Mon Jun 24 11:47:29 +0000 2024,1,Kalo udah musim PPDB gini perasaan jengkel terhadap sistem zonasi yg belum disertai dengan pemerataan kualitas tendik dan fasilitas pendidikan itu kembali muncul Arghhhh kaum-kaum biasa yg prestasinya sedang aja dan rumahnya ngga dekat sama sekolah manapun jd ketar ketir,1805206106526134406,,,in,,0,0,0,https://x.com/chelsea_avm/status/1805206106526134406,705554929939673088,chelsea_avm,
1805200725930385752,Mon Jun 24 11:26:06 +0000 2024,0,Pendaftaran smp negeri zonasi berdasarkan umur merupakan kemunduran dan kebobrokkan sistem pendidikan di indonesia,1805200725930385752,,,in,,0,0,1,https://x.com/akunbotok/status/1805200725930385752,1590801924,akunbotok,
1805192249526944239,Mon Jun 24 11:19:46 +0000 2024,0,@yoonmeowbit Sekolah sekarang Makin ribet aturannya Ponakanku gagal masuk SMP negri padahal udah lewat sistem zonasi tetep aja gagal gagal juga.,1805199131352457642,,yoonmeowbit,in,"Jakarta Timur, DKI Jakarta",0,1,0,https://x.com/jeongguknoona/status/1805199131352457642,1122768788556877824,jeongguknoona,
1805188515099279486,Mon Jun 24 10:38:40 +0000 2024,0,@SpecimenSULYOON @ScientistAGNES @ScientistFOSTER @ScientistMARVEL sistem zonasi gimanaa nanya di question box ajaa,1805188789247369479,,geboyanjay,in,Immunovirologist,0,1,0,https://x.com/ScientistTHEO/status/1805188789247369479,2709331768,ScientistTHEO,
